experiment_id,method_id,method_label,seed,dataset,split,class_index,class_angle,n,precision,recall,f1,source_file,notes
A4b-5,oracle,oracle,44,Alpha_100,test,2,45.0,354,0.8090185676392573,0.8615819209039548,0.8344733242134064,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,oracle,oracle,44,Alpha_100,test,3,60.0,156,0.777027027027027,0.7371794871794872,0.756578947368421,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,val,0,15.0,350,0.6823529411764706,0.8285714285714286,0.7483870967741937,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,val,1,30.0,144,0.6530612244897959,0.2222222222222222,0.33160621761658027,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,val,2,45.0,352,0.7637362637362637,0.7897727272727273,0.776536312849162,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,val,3,60.0,155,0.6625766871165644,0.6967741935483871,0.6792452830188679,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,test,0,15.0,351,0.6890951276102089,0.8461538461538461,0.7595907928388748,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,test,1,30.0,145,0.5714285714285714,0.2206896551724138,0.31840796019900497,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,test,2,45.0,354,0.7828571428571428,0.7740112994350282,0.7784090909090909,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-5,a4b5d_class_aware_prob_val-cv,a4b5d_class_aware_prob_val-cv,44,Alpha_100,test,3,60.0,156,0.6745562130177515,0.7307692307692307,0.7015384615384614,outputs/a4b_5_gated_late_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,val,0,15.0,350,0.6921119592875318,0.7771428571428571,0.7321668909825034,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,val,1,30.0,144,0.5223880597014925,0.24305555555555555,0.33175355450236965,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,val,2,45.0,352,0.7433155080213903,0.7897727272727273,0.7658402203856749,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,val,3,60.0,155,0.6646706586826348,0.7161290322580646,0.6894409937888198,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,test,0,15.0,351,0.7128712871287128,0.8205128205128205,0.7629139072847682,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,test,1,30.0,145,0.6231884057971014,0.296551724137931,0.40186915887850466,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,test,2,45.0,354,0.7478991596638656,0.7542372881355932,0.7510548523206751,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,42,Alpha_100,test,3,60.0,156,0.6306818181818182,0.7115384615384616,0.6686746987951807,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,val,0,15.0,350,0.7032967032967034,0.7314285714285714,0.7170868347338937,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,val,1,30.0,144,0.5,0.4652777777777778,0.48201438848920863,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,val,2,45.0,352,0.7084468664850136,0.7386363636363636,0.7232267037552157,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,val,3,60.0,155,0.6544117647058824,0.5741935483870968,0.6116838487972509,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,test,0,15.0,351,0.7134502923976608,0.6951566951566952,0.7041847041847042,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,test,1,30.0,145,0.432258064516129,0.46206896551724136,0.44666666666666666,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,test,2,45.0,354,0.7315068493150685,0.7542372881355932,0.7426981919332406,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,42,Alpha_100,test,3,60.0,156,0.6736111111111112,0.6217948717948718,0.6466666666666667,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,val,0,15.0,350,0.7875647668393783,0.8685714285714285,0.8260869565217391,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,val,1,30.0,144,0.7628865979381443,0.5138888888888888,0.6141078838174273,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,val,2,45.0,352,0.8169398907103825,0.8494318181818182,0.8328690807799443,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,val,3,60.0,155,0.7960526315789473,0.7806451612903226,0.7882736156351791,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,test,0,15.0,351,0.827027027027027,0.8717948717948718,0.8488210818307906,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,test,1,30.0,145,0.7547169811320755,0.5517241379310345,0.6374501992031872,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,test,2,45.0,354,0.8365122615803815,0.867231638418079,0.8515950069348128,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,42,Alpha_100,test,3,60.0,156,0.7791411042944786,0.8141025641025641,0.7962382445141065,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,val,0,15.0,350,0.728494623655914,0.7742857142857142,0.7506925207756233,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,val,1,30.0,144,0.5798319327731093,0.4791666666666667,0.5247148288973384,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,val,2,45.0,352,0.7822349570200573,0.7755681818181818,0.7788873038516406,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,val,3,60.0,155,0.6832298136645962,0.7096774193548387,0.6962025316455696,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,test,0,15.0,351,0.7165775401069518,0.7635327635327636,0.7393103448275862,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,test,1,30.0,145,0.46153846153846156,0.41379310344827586,0.43636363636363634,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,test,2,45.0,354,0.7865497076023392,0.7598870056497176,0.7729885057471264,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,42,Alpha_100,test,3,60.0,156,0.6875,0.7051282051282052,0.6962025316455697,outputs/a4b_6_residual_gated_fusion_seed42_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,val,0,15.0,350,0.6828644501278772,0.7628571428571429,0.7206477732793524,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,val,1,30.0,144,0.5517241379310345,0.2222222222222222,0.31683168316831684,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,val,2,45.0,352,0.7182741116751269,0.8039772727272727,0.7587131367292226,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,val,3,60.0,155,0.6645569620253164,0.6774193548387096,0.670926517571885,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,test,0,15.0,351,0.7002398081534772,0.8319088319088319,0.7604166666666666,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,test,1,30.0,145,0.5932203389830508,0.2413793103448276,0.34313725490196073,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,test,2,45.0,354,0.7473118279569892,0.7853107344632768,0.7658402203856749,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,43,Alpha_100,test,3,60.0,156,0.6645569620253164,0.6730769230769231,0.6687898089171974,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,val,0,15.0,350,0.7313019390581718,0.7542857142857143,0.7426160337552743,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,val,1,30.0,144,0.7272727272727273,0.2777777777777778,0.40201005025125625,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,val,2,45.0,352,0.6600441501103753,0.8494318181818182,0.7428571428571429,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,val,3,60.0,155,0.6818181818181818,0.5806451612903226,0.627177700348432,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,test,0,15.0,351,0.7355371900826446,0.7606837606837606,0.7478991596638656,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,test,1,30.0,145,0.6133333333333333,0.31724137931034485,0.4181818181818182,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,test,2,45.0,354,0.6945701357466063,0.867231638418079,0.7713567839195979,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,43,Alpha_100,test,3,60.0,156,0.6746031746031746,0.5448717948717948,0.6028368794326241,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,val,0,15.0,350,0.7642487046632125,0.8428571428571429,0.8016304347826086,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,val,1,30.0,144,0.7761194029850746,0.3611111111111111,0.4928909952606635,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,val,2,45.0,352,0.7761194029850746,0.8863636363636364,0.8275862068965517,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,val,3,60.0,155,0.773972602739726,0.7290322580645161,0.7508305647840532,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,test,0,15.0,351,0.7828282828282829,0.8831908831908832,0.8299866131191433,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,test,1,30.0,145,0.7945205479452054,0.4,0.5321100917431193,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,test,2,45.0,354,0.8226221079691517,0.903954802259887,0.8613728129205922,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,43,Alpha_100,test,3,60.0,156,0.7972972972972973,0.7564102564102564,0.7763157894736842,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,val,0,15.0,350,0.71712158808933,0.8257142857142857,0.7675962815405046,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,val,1,30.0,144,0.6923076923076923,0.3125,0.430622009569378,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,val,2,45.0,352,0.7486910994764397,0.8125,0.779291553133515,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,val,3,60.0,155,0.6754966887417219,0.6580645161290323,0.6666666666666666,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,test,0,15.0,351,0.7103960396039604,0.8176638176638177,0.7602649006622516,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,test,1,30.0,145,0.6025641025641025,0.32413793103448274,0.42152466367713004,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,test,2,45.0,354,0.77088948787062,0.807909604519774,0.7889655172413793,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6b_per_class_beta_grid,a4b6b_per_class_beta_grid,43,Alpha_100,test,3,60.0,156,0.6862745098039216,0.6730769230769231,0.6796116504854369,outputs/a4b_6_residual_gated_fusion_seed43_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,val,0,15.0,350,0.6764705882352942,0.7885714285714286,0.7282321899736149,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,val,1,30.0,144,0.5818181818181818,0.2222222222222222,0.32160804020100503,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,val,2,45.0,352,0.7328042328042328,0.7869318181818182,0.7589041095890412,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,val,3,60.0,155,0.65625,0.6774193548387096,0.6666666666666667,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,test,0,15.0,351,0.6964705882352941,0.8433048433048433,0.7628865979381442,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,test,1,30.0,145,0.6274509803921569,0.2206896551724138,0.32653061224489793,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,test,2,45.0,354,0.7398373983739838,0.7711864406779662,0.7551867219917013,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,primary_only,primary_only,44,Alpha_100,test,3,60.0,156,0.6583850931677019,0.6794871794871795,0.6687697160883281,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,val,0,15.0,350,0.6628175519630485,0.82,0.7330779054916985,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,val,1,30.0,144,0.7333333333333333,0.22916666666666666,0.3492063492063492,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,val,2,45.0,352,0.7038961038961039,0.7698863636363636,0.7354138398914519,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,val,3,60.0,155,0.6304347826086957,0.5612903225806452,0.5938566552901025,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,test,0,15.0,351,0.6557017543859649,0.8518518518518519,0.7410161090458488,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,test,1,30.0,145,0.5192307692307693,0.18620689655172415,0.27411167512690354,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,test,2,45.0,354,0.7554945054945055,0.7768361581920904,0.766016713091922,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,candidate_only,candidate_only,44,Alpha_100,test,3,60.0,156,0.7014925373134329,0.6025641025641025,0.6482758620689655,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,val,0,15.0,350,0.7244655581947743,0.8714285714285714,0.7911802853437095,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,val,1,30.0,144,0.7627118644067796,0.3125,0.44334975369458124,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,val,2,45.0,352,0.7951482479784366,0.8380681818181818,0.8160442600276626,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,val,3,60.0,155,0.7333333333333333,0.7096774193548387,0.7213114754098361,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,test,0,15.0,351,0.7378190255220418,0.905982905982906,0.813299232736573,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,test,1,30.0,145,0.86,0.296551724137931,0.441025641025641,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,test,2,45.0,354,0.8090185676392573,0.8615819209039548,0.8344733242134064,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,oracle,oracle,44,Alpha_100,test,3,60.0,156,0.777027027027027,0.7371794871794872,0.756578947368421,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,val,0,15.0,350,0.6830985915492958,0.8314285714285714,0.75,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,val,1,30.0,144,0.7083333333333334,0.2361111111111111,0.3541666666666667,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,val,2,45.0,352,0.7547169811320755,0.7954545454545454,0.7745504840940526,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,val,3,60.0,155,0.6730769230769231,0.6774193548387096,0.67524115755627,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,test,0,15.0,351,0.6938775510204082,0.8717948717948718,0.7727272727272728,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,test,1,30.0,145,0.7083333333333334,0.23448275862068965,0.35233160621761656,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,test,2,45.0,354,0.7722222222222223,0.7853107344632768,0.7787114845938375,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4b-6,a4b6e_entropy_residual_t0p1_k5_b0p5,a4b6e_entropy_residual_t0p1_k5_b0p5,44,Alpha_100,test,3,60.0,156,0.6751592356687898,0.6794871794871795,0.6773162939297124,outputs/a4b_6_residual_gated_fusion_seed44_by_class.csv,A4b prediction-level fusion per-class result
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,val,0,15,350,0.7596153846153846,0.6771428571428572,0.7160120845921452,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,val,1,30,144,0.5190839694656488,0.4722222222222222,0.4945454545454545,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,val,2,45,352,0.7223650385604113,0.7982954545454546,0.7584345479082323,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,val,3,60,155,0.6390532544378699,0.6967741935483871,0.6666666666666666,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,test,0,15,351,0.7832817337461301,0.7207977207977208,0.7507418397626112,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,test,1,30,145,0.5072463768115942,0.4827586206896552,0.49469964664310956,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,test,2,45,354,0.7664041994750657,0.8248587570621468,0.7945578231292517,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,42,Alpha_100,test,3,60,156,0.6829268292682927,0.717948717948718,0.7000000000000001,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_191526_a4c_end_to_end_bimodal_alpha_001_model.name-dual_stream_concat_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
